stop_id,stop_name,stop_lat,stop_lon
405447,11 AV/W 38 ST,40.758109,-74.000379
405450,11 AV/W 26 ST,40.750895,-74.005642
405451,11 AV/W 23 ST,40.748324,-74.007569
405452,8 AV/W 12 ST,40.737903,-74.004356
405455,12 AV/W 27 ST,40.752215,-74.007578
405456,12 AV/W 30 ST,40.75484,-74.006232
405457,12 AV/W 33 ST,40.756398,-74.005125
405458,12 AV/W 40 ST,40.760765,-74.001924
405459,12 AV/W 52 ST,40.768082,-73.995597
405460,12 AV/W 55 ST,40.769942,-73.994246
405464,W 97 ST/WEST END AV,40.795852,-73.972385
405466,SAINT NICHOLAS AV/W 163 ST,40.837193,-73.940034
405467,SAINT NICHOLAS AV/W 153 ST,40.829356,-73.942043
405468,WEST END AV/W 64 ST,40.77484,-73.98805
405470,ALLEN ST/GRAND ST,40.717202,-73.991191
405471,E 126 ST/2 AV,40.803247,-73.932491
405472,ALLEN ST/E HOUSTON ST,40.722486,-73.989021
405473,E 125 ST/PARK AV,40.805301,-73.939442
405474,AVENUE C/E 14 ST,40.728558,-73.97553
405477,BOWERY/SPRING ST,40.720859,-73.993749
405480,3 AV/E 57 ST,40.76014,-73.967523
405485,W 34 ST/HUDSON BLVD E,40.755349,-74.000813
405488,3 AV/E 53 ST,40.757751,-73.969235
405489,MADISON AV/E 67 ST,40.768789,-73.967515
405490,MADISON AV/E 63 ST,40.766452,-73.969245
405491,5 AV/E 69 ST,40.770598,-73.968479
405492,CHURCH ST/LIBERTY ST,40.709922,-74.011403
405493,HELL GATE CIRCLE/SUNKEN GARDEN LOOP,40.785395,-73.929126
405494,HELL GATE CIRCLE/Opp ODYSSEY House,40.784581,-73.927653
405495,HELL GATE CIRCLE/IFO FIELD 61,40.785992,-73.925604
405496,HELL GATE CIRCLE/CENTRAL RD,40.789991,-73.925782
405499,YORK AV/E 60 ST,40.759392,-73.959263
405505,W 31 ST/6 AV,40.747801,-73.988889
405506,W 44 ST/6 AV,40.755933,-73.98283
405508,E 23 ST/1 AV,40.736071,-73.97724
405514,W 18 ST/10 AV,40.744354,-74.006027
405516,2 AV/E 95 ST,40.78368,-73.947583
405517,2 AV/E 87 ST,40.778374,-73.951482
405519,3 AV/E 63 ST,40.764195,-73.964536
405521,COLUMBUS CIRCLE/8 AV,40.767698,-73.982285
405523,LAFAYETTE ST/EAST HOUSTON ST,40.725154,-73.995195
405525,W 155 ST/AMSTERDAM AV,40.831216,-73.942273
405527,4 AV/E 10 ST,40.731354,-73.990292
405530,LEXINGTON AV/E 37 ST,40.748126,-73.978535
405531,11 AV/W 18 ST,40.745731,-74.007993
405537,YORK AV/E 87 ST,40.77642,-73.946694
405540,9 AV/W 40 ST,40.756938,-73.993896
405541,BROADWAY/W 89 ST,40.790087,-73.975267
405542,MADISON AV/E 114 ST,40.79868,-73.945697
405543,MADISON AV/E 116 ST,40.800274,-73.944587
405548,E 32 ST/5 AV,40.746891,-73.984976
405549,W 42 ST/7 AV,40.756311,-73.987403
405555,E 23 ST/PARK AV SOUTH,40.739743,-73.985587
405558,2 AV/E 111 ST,40.793598,-73.940351
405561,BOWERY/E HOUSTON ST,40.724412,-73.992372
405562,11 AV/W 58 ST,40.771083,-73.990735
405564,11 AV/W 29 ST,40.752582,-74.004396
405565,WEST END AV/W 61 ST,40.772964,-73.989602
405575,WEST HOUSTON ST/VARICK ST,40.728621,-74.005044
405576,AVENUE A/E 5 ST,40.724805,-73.984499
405577,AVENUE A/EAST HOUSTON ST,40.72236,-73.986267
405580,RIVERSIDE DR/W 119 ST,40.810847,-73.964477
405583,11 AV/W 47 ST,40.76407,-73.996014
405585,11 AV/W 54 ST,40.768253,-73.99299
405586,11 AV/W 44 ST,40.762035,-73.997557
405587,W 34 ST/11 AV,40.755718,-74.001884
405588,CENTRAL PARK WEST/W 67 ST,40.772938,-73.978267
405592,8 AV/W 46 ST,40.759936,-73.987677
405593,E 42 ST/3 AV,40.750781,-73.974543
405609,RIVERS EDGE RD/MANHATTAN PSYCHAITRIC CENTER,40.790482,-73.928937
405610,2 AV/E 33 ST,40.743833,-73.976649
405612,1 AV/E 97 ST,40.784147,-73.943991
405615,COOPER SQ/E 4 ST,40.727211,-73.991564
405620,WEST HOUSTON ST/VARICK ST,40.728563,-74.004555
405622,E 67 ST/MADISON AV,40.768687,-73.967903
405623,8 AV/W 23 ST,40.744919,-73.998656
405625,7 AV/W 15 ST,40.73939,-73.999158
405627,E 68 ST/LEXINGTON AV,40.767621,-73.963646
405631,10 AV/W 40 ST,40.75823,-73.996424
405633,1 AV/E 81 ST,40.773505,-73.951694
405634,E 79 ST/1 AV,40.772446,-73.952862
405635,6 AV/GRAND ST,40.722882,-74.005044
405641,SAINT NICHOLAS AV/W 189 ST,40.854377,-73.929979
405643,MURRAY ST/WEST BROADWAY,40.714457,-74.010208
405644,EAST HOUSTON ST/AV B,40.721473,-73.983484
405645,WATER ST/GOUVERNEUR LN,40.704628,-74.008244
405648,YORK AV/E 66 ST,40.762944,-73.956657
405650,3 AV/E 24 ST,40.739601,-73.98251
405652,3 AV/E 86 ST,40.778595,-73.954028
405653,2 AV/E 103 ST,40.788904,-73.943801
450045,7 AV/W 41 ST,40.755498,-73.987324
450102,MADISON AV/E 51 ST,40.758535,-73.975007
450104,MADISON AV/E 52 ST,40.758771,-73.974808
450123,5 AV/W 50 ST,40.75888,-73.977029
450228,3 AV/E 33 ST,40.745217,-73.978408
450331,WATER ST/JOHN ST,40.706599,-74.005496
450367,BATTERY PL/WASHINGTON ST,40.704768,-74.01555
450422,WARREN ST/CHURCH ST,40.714219,-74.008232
450424,WARREN ST/GREENWICH ST,40.715601,-74.011304
450492,3 AV/E 121 ST,40.801025,-73.937686
503357,HOYT AV SOUTH/31 ST,40.770274,-73.917529
503848,LAGUARDIA AIRPORT/TERMINAL C,40.770328,-73.864443
503853,LGA/TERMINAL A - MARINE AIR TERMINAL,40.772914,-73.886129
503855,DITMARS BLVD/81 ST,40.767279,-73.887997
503870,ASTORIA BLVD/STEINWAY ST,40.769407,-73.909755
503876,23 AV/87 ST,40.767279,-73.88237
504007,HOYT AV/31 ST,40.771069,-73.917561
504023,94 ST/23 AV,40.768482,-73.876211
504417,23 AV/82 ST,40.766378,-73.88718
504423,ASTORIA BLVD SOUTH/77 ST,40.765585,-73.891447
504517,ASTORIA BLVD NORTH/77 ST,40.766799,-73.892507
505254,ASTORIA BLVD SOUTH/STEINWAY ST,40.76879,-73.910815
803002,SOUTH ST/WHITEHALL ST,40.701609,-74.012226
803003,146 ST/LENOX AV,40.821204,-73.936042
803024,W 146 ST/MALCOLM X  BL,40.821199,-73.936118
803034,SUNKEN GARDEN LOOP/CHARLES GAY CENTER,40.785524,-73.931402
803054,E 126 ST/2 AV,40.80315,-73.932264
803056,W 66 ST/FREEDOM PL,40.776491,-73.988726
803057,W 66 ST/WEST END AV,40.775906,-73.986807
803058,E 72 ST/YORK AV,40.766958,-73.954141
803059,E 120 ST/PLEASANT AV,40.797614,-73.93101
803066,E 105 ST/FDR DR,40.788214,-73.938425
803067,MARGARET CORBIN DR/CLOISTERS,40.865166,-73.930841
803081,W 44 ST/6 AV,40.755986,-73.982997
803082,W 31 ST/6 AV,40.747777,-73.988823
803094,VESEY ST/NORTH END AV,40.71453,-74.015356
803108,SOUTH END AV/ALBANY ST,40.710277,-74.016204
803115,GRAND ST/FDR DR,40.71335,-73.977745
803120,SOUTH FERRY/TERMINAL,40.70191,-74.013846
803131,W 34 ST/12 AV,40.756579,-74.00403
803151,E 49 ST/1 AV,40.753385,-73.966854
803153,E 126 ST/2 AV,40.803873,-73.93388
803154,E 126 ST/2 AV,40.803985,-73.934214
803166,W 86 ST/BROADWAY,40.788263,-73.976297
803194,RIVERBANK STATE PARK RDWY/RIVERBANK STATE PARK,40.826815,-73.955386
803195,RIVERBANK STATE PARK RDWY/RIVERBANK STATE PARK,40.826647,-73.955503
803215,triboro br/ramp,40.796418,-73.921784
803243,W 57 ST/BROADWAY,40.766499,-73.982201
804142,LAGUARDIA AIRPORT/TERMINAL C,40.770289,-73.864375
840005,BROAD ST/SOUTH ST,40.702099,-74.011309
901342,SAINT NICHOLAS AV/W 192 ST,40.856299,-73.928658
903002,AVENUE C/E 20 ST,40.733004,-73.974597
903003,E 97 ST/1 AV,40.78421,-73.944775
903004,W 96 ST/WEST END AV,40.795103,-73.97309
903007,MARGINAL ST/E 34 ST,40.743343,-73.971727
903025,GRAND ST/FDR DR,40.713355,-73.978278
903027,WATERSIDE/WATERSIDE,40.737552,-73.973846
903030,WEST ST/CHRISTOPHER ST,40.732493,-74.010128
903042,3 AV /E 125 ST,40.804205,-73.935368
903046,E 41 ST/1 AV,40.747979,-73.969789
903049,W 168 ST/AUDUBON AV,40.840644,-73.938543
903063,8 AV/W 12 ST,40.737765,-74.004512
903074,W 54 ST/11 AV,40.768191,-73.992545
903075,LEXINGTON AV/E 125 ST,40.804764,-73.93725
903079,SPRING ST/GREENWICH ST,40.725939,-74.008902
903082,12 AV/W 42 ST,40.762648,-74.00092
903088,DELANCEY ST/COLUMBIA ST,40.716404,-73.980285
903092,BROADWAY/W 133 ST,40.818459,-73.956054
903093,1 AV/E 1 ST,40.723625,-73.988127
903105,LEXINGTON AV/E 68 ST,40.767745,-73.964259
903176,6 AV/W 15 ST,40.737972,-73.996333
903177,6 AV/W 15 ST,40.737587,-73.9966
903280,PARK ROW/SPRUCE ST,40.711897,-74.006203
903286,W 79 ST/RIVERSIDE DR,40.784853,-73.982543
903290,FORT WASHINGTON AV/CABRINI BLVD,40.859183,-73.934198
903302,E 55 ST/1 AV,40.756935,-73.963476
903340,FORT GEORGE AV/66 FORT GEORGE AV,40.858017,-73.926518
903341,FT GEORGE AV/FORT GEORGE HILL,40.857054,-73.927914
903352,W 129 St/AMSTERDAM AV,40.814961,-73.954741
903355,FDR DR/E 35 ST,40.743473,-73.971636
903358,10 AV/W 18 ST,40.744278,-74.006596
903360,FT GEORGE AV/FORT GEORGE HILL,40.857096,-73.927473
903363,2 AV/E 96 ST,40.784068,-73.947274
904242,LAGUARDIA AIRPORT/TERMINAL B,40.773008,-73.872411
904246,LAGUARDIA RD/94 ST,40.772064,-73.875852
904918,E 92 ST/YORK AV,40.779873,-73.944774
904920,PIKE ST/SOUTH ST,40.710336,-73.991857
940010,W 18 ST/10 AV,40.744354,-74.005998
940040,E 57 ST/MADISON AV,40.762273,-73.972213
100014,BEDFORD PK BLVD/GRAND CONCOURSE,40.872562,-73.888156
100017,PAUL AV/W 205 ST,40.876836,-73.88971
100018,PAUL AV/WEST MOSHOLU PKWY SOUTH,40.880392,-73.886081
100019,GRAND CONCOURSE/E 138 ST,40.813496,-73.929489
100020,GRAND CONCOURSE/E 144 ST,40.816812,-73.928001
100021,GRAND CONCOURSE/E 149 ST,40.818856,-73.927096
100022,GRAND CONCOURSE/E 153 ST,40.821103,-73.925751
100025,GRAND CONCOURSE/E 161 ST,40.826453,-73.922795
100026,GRAND CONCOURSE/E 163 ST,40.828837,-73.921328
100027,GRAND CONCOURSE/E 165 ST,40.831317,-73.919938
100028,GRAND CONCOURSE/MCCLELLAN ST,40.833276,-73.918555
100029,GRAND CONCOURSE/E 167 ST,40.834762,-73.917133
100030,GRAND CONCOURSE/E 169 ST,40.83657,-73.915371
100033,GRAND CONCOURSE/MOUNT EDEN AV,40.843511,-73.911556
100035,GRAND CONCOURSE/E 175 ST,40.846739,-73.908556
100038,GRAND CONCOURSE/E 179 ST,40.85093,-73.904494
100039,GRAND CONCOURSE/EAST BURNSIDE AV,40.852087,-73.903564
100040,GRAND CONCOURSE/E 180 ST,40.853719,-73.902245
100041,GRAND CONCOURSE/E 182 ST,40.856254,-73.900358
100044,GRAND CONCOURSE/E 187 ST,40.860569,-73.897865
100045,GRAND CONCOURSE/E FORDHAM RD,40.863097,-73.896368
100047,GRAND CONCOURSE/EAST KINGSBRIDGE RD,40.866343,-73.893861
100048,GRAND CONCOURSE/E 196 ST,40.868079,-73.892542
100049,GRAND CONCOURSE/E 198 ST,40.870243,-73.89042
100052,GRAND CONCOURSE/E 206 ST,40.876301,-73.88551
100053,GRAND CONCOURSE/EAST MOSHOLU PKWY SOUTH,40.877992,-73.884717
100054,EAST MOSHOLU PKWY SOUTH/JEROME AV,40.879494,-73.8856
100055,WEST MOSHOLU PKWY SOUTH/PAUL AV,40.880437,-73.885902
100056,SEDGWICK AV/DICKINSON AV,40.882852,-73.888859
100057,SEDGWICK AV/HILLMAN AV,40.882463,-73.891351
100058,SEDGWICK AV/VAN CORTLANDT AV WEST,40.882827,-73.893361
100059,SEDGWICK AV/STEVENSON PL,40.882691,-73.895187
100060,SEDGWICK AV/GILES PL,40.880925,-73.896698
100061,SEDGWICK AV/FORT INDEPENDENCE ST,40.878651,-73.897918
100062,HEATH AV/SUMMIT PL,40.877891,-73.901519
100063,ALBANY CR/BAILEY AV,40.876877,-73.903177
100064,W 231 ST/BAILEY AV,40.878232,-73.90277
100065,W 231 ST/BROADWAY,40.879254,-73.9054
100066,W 231 ST/KINGSBRIDGE AV,40.880047,-73.906872
100068,RIVERDALE AV/GREYSTONE AV,40.884362,-73.90747
100069,RIVERDALE AV/W 236 ST,40.88695,-73.90696
100070,RIVERDALE AV/W 238 ST,40.888109,-73.907428
100071,HENRY HUDSON PKWY EAST/W 239 ST,40.889537,-73.908059
100076,RIVERDALE AV/W 238 ST,40.887911,-73.907577
100077,RIVERDALE AV/W 236 ST,40.886429,-73.907076
100080,PAUL AV/BEDFORD PARK BLVD,40.874629,-73.891539
100082,W 231 ST/RIVERDALE AV,40.881211,-73.90921
100084,W 231 ST/BROADWAY,40.878698,-73.904415
100085,W 231 ST/BAILEY AV,40.878029,-73.902633
100087,HEATH AV/SUMMIT PL,40.878321,-73.900958
100088,SEDGWICK AV/FORT INDEPENDENCE ST,40.878665,-73.897767
100089,SEDGWICK AV/GILES PL,40.881501,-73.896448
100090,SEDGWICK AV/STEVENSON PL 1,40.882913,-73.894366
100096,GRAND CONCOURSE/VAN CORTLANDT AV EAST,40.876996,-73.885681
100098,GRAND CONCOURSE/BEDFORD PK BLVD,40.872033,-73.888206
100100,GRAND CONCOURSE/E 196 ST,40.868052,-73.89312
100101,GRAND CONCOURSE/EAST KINGSBRIDGE RD,40.865775,-73.894863
100102,GRAND CONCOURSE/E 192 ST,40.863998,-73.896254
100103,GRAND CONCOURSE/E FORDHAM RD,40.86223,-73.897531
100107,GRAND CONCOURSE/E 182 ST,40.855821,-73.90123
100108,GRAND CONCOURSE/E 181 ST,40.854276,-73.902425
100109,GRAND CONCOURSE/EAST BURNSIDE AV,40.852653,-73.903733
100110,GRAND CONCOURSE/E 179 ST,40.851248,-73.904866
100112,GRAND CONCOURSE/MORRIS AV,40.846914,-73.909021
100113,GRAND CONCOURSE/E 174 ST,40.844861,-73.911551
100114,GRAND CONCOURSE/EAST MOUNT EDEN AV,40.842905,-73.912309
100115,GRAND CONCOURSE/E 172 ST,40.840638,-73.913071
100117,GRAND CONCOURSE/E CLARKE PL,40.836746,-73.915851
100118,GRAND CONCOURSE/E 167 ST,40.834228,-73.918308
100119,GRAND CONCOURSE/McCLELLAN ST,40.833254,-73.919209
100126,MELROSE AV/E 158 ST,40.822016,-73.91506
100129,MELROSE AV/E 152 ST,40.817929,-73.917028
100131,GRAND CONCOURSE/E 165 ST,40.831175,-73.920603
100132,GRAND CONCOURSE/E 163 ST,40.828357,-73.922106
100133,GRAND CONCOURSE/E 161 ST,40.826258,-73.923044
100135,GRAND CONCOURSE/E 156 ST,40.823109,-73.924629
100136,GRAND CONCOURSE/E 153 ST,40.82113,-73.925891
100138,GRAND CONCOURSE/E 149 ST,40.818702,-73.927286
100139,GRAND CONCOURSE/E 144 ST,40.816194,-73.928408
100140,GRAND CONCOURSE/E 138 ST,40.813486,-73.930284
100148,UNIVERSITY AV/GEORGE WASHINGTON BRIDGE,40.845711,-73.921894
100149,UNIVERSITY AV/W 174 ST,40.846858,-73.92044
100151,UNIVERSITY AV/W 176 ST,40.84892,-73.917381
100152,UNIVERSITY AV/WEST TREMONT AV,40.850268,-73.915494
100155,UNIVERSITY AV/WEST BURNSIDE AV,40.854707,-73.911236
100156,UNIVERSITY AV/W 181 ST,40.857351,-73.909569
100157,UNIVERSITY AV/W 183 ST,40.859697,-73.907623
100159,UNIVERSITY AV/WEST FORDHAM RD,40.862638,-73.904979
100161,UNIVERSITY AV/W 190 ST,40.865519,-73.903034
100162,UNIVERSITY AV/W 192 ST,40.86722,-73.901763
100164,WEST KINGSBRIDGE RD/SEDGWICK AV,40.869541,-73.903603
100166,SEDGWICK AV/W 197 ST,40.872786,-73.901961
100169,FORT INDEPENDENCE ST/GILES PL,40.878638,-73.898998
100170,FORT INDEPENDENCE ST/BAILEY PL,40.880716,-73.899081
100171,W 238 ST/ORLOFF AV,40.883001,-73.897776
100172,W 238 ST/BAILEY AV,40.884297,-73.898273
100173,W 238 ST/BROADWAY,40.885085,-73.900434
100176,W 238 ST/BROADWAY,40.884969,-73.900478
100177,W 238 ST/BAILEY AV,40.884069,-73.89823
100178,W 238 ST/ORLOFF AV,40.882502,-73.898138
100179,FORT INDEPENDENCE ST/BAILEY PL,40.881015,-73.8992
100180,FORT INDEPENDENCE ST/HEATH AV,40.878971,-73.899692
100183,SEDGWICK AV/W 197 ST,40.872199,-73.902327
100187,UNIVERSITY AV/W 192 ST,40.867105,-73.902085
100188,UNIVERSITY AV/W 190 ST,40.865122,-73.903489
100189,UNIVERSITY AV/WEST FORDHAM RD,40.862861,-73.904923
100191,UNIVERSITY AV/W 183 ST,40.859354,-73.908072
100195,UNIVERSITY AV/WEST TREMONT AV,40.850235,-73.916007
100199,UNIVERSITY AV/G W BRIDGE ENTRANCE RAMP,40.845313,-73.922556
100204,WESTCHESTER AV/SAINT ANN'S AV,40.816026,-73.912148
100206,WESTCHESTER AV/JACKSON AV,40.816164,-73.90832
100207,WESTCHESTER AV/E 156 ST,40.817829,-73.905423
100209,WESTCHESTER AV/PROSPECT AV,40.819413,-73.902025
100211,WESTCHESTER AV/REV J POLITE AV,40.82088,-73.899106
100212,WESTCHESTER AV/INTERVALE AV,40.821942,-73.897089
100214,WESTCHESTER AV/SIMPSON ST,40.824006,-73.893119
100219,WESTCHESTER AV/WHITLOCK AV,40.827495,-73.886273
100221,WESTCHESTER AV/ELDER AV,40.828514,-73.879317
100223,WESTCHESTER AV/MANOR AV,40.828936,-73.876559
100224,WESTCHESTER AV/MORRISON AV,40.829418,-73.874811
100227,WESTCHESTER AV/SAINT LAWRENCE AV,40.831479,-73.867565
100230,WESTCHESTER AV/WHITE PLAINS RD,40.83278,-73.862939
100232,WESTCHESTER AV/PUGSLEY AV,40.833501,-73.857922
100233,WESTCHESTER AV/OLMSTEAD AV,40.833915,-73.854443
100234,WESTCHESTER AV/CASTLE HILL AV,40.834155,-73.851827
100235,WESTCHESTER AV/ZEREGA AV,40.836705,-73.846717
100236,WESTCHESTER AV/SAINT PETERS AV,40.83843,-73.844688
100239,WESTCHESTER AV/SAINT PETERS AV,40.838694,-73.844549
100240,WESTCHESTER AV/ZEREGA AV,40.836939,-73.846611
100242,WESTCHESTER AV/CASTLE HILL AV,40.834285,-73.851469
100243,WESTCHESTER AV/OLMSTEAD AV,40.834011,-73.854454
100244,WESTCHESTER AV/PUGSLEY AV,40.833634,-73.857595
100245,HUGH GRANT CIRCLE/CROSS BRONX EXPWY SERVICE RD,40.833603,-73.861155
100246,WESTCHESTER AV/WHITE PLAINS RD,40.833124,-73.862536
100249,WESTCHESTER AV/SAINT LAWRENCE AV,40.83174,-73.867069
100253,WESTCHESTER AV/MORRISON AV,40.829621,-73.874493
100254,WESTCHESTER AV/MANOR AV,40.829099,-73.876293
100256,WESTCHESTER AV/ELDER AV,40.828652,-73.879059
100259,WESTCHESTER AV/HOME ST,40.827447,-73.886598
100260,WESTCHESTER AV/HOE AV,40.825369,-73.890606
100261,WESTCHESTER AV/SIMPSON ST,40.82431,-73.892769
100264,WESTCHESTER AV/E 163 ST,40.821181,-73.898798
100265,WESTCHESTER AV/PROSPECT AV,40.819923,-73.901226
100267,WESTCHESTER AV/TINTON AV,40.818205,-73.904801
100268,WESTCHESTER AV/JACKSON AV,40.816511,-73.907907
100270,WESTCHESTER AV/SAINT ANN'S AV,40.816075,-73.91173
100273,SOUTHERN BLVD/WESTCHESTER AV,40.82437,-73.891944
100276,STORY AV/COLGATE AV,40.82128,-73.879856
100277,STORY AV/ELDER AV,40.821595,-73.877734
100278,STORY AV/BOYNTON AV,40.821789,-73.876062
100279,STORY AV/MORRISON AV,40.822192,-73.873098
100280,STORY AV/METCALF AV,40.822549,-73.870532
100281,STORY AV/NOBLE AV,40.82284,-73.868299
100282,STORY AV/ROSEDALE AV,40.823091,-73.866506
100284,STORY AV/THIERIOT AV,40.823673,-73.862104
100294,BRUCKNER BLVD/EAST TREMONT AV,40.833162,-73.827592
100295,BRUCKNER BLVD/LOGAN AV,40.834136,-73.825631
100296,BRUCKNER BLVD/KEARNEY AV,40.83914,-73.824851
100298,MACDONOUGH PL/COUNTRY CLUB RD,40.842501,-73.82511
100299,BRUCKNER BLVD/MIDDLETOWN RD,40.845754,-73.825391
100304,PELHAM PKWY/EASTCHESTER RD,40.857836,-73.844305
100305,PELHAM PKWY/SEYMOUR AV,40.85806,-73.846615
100306,PELHAM PKWY/THROOP AV,40.858026,-73.851524
100317,PELHAM PKWY/EASTCHESTER RD,40.857271,-73.843935
100318,PELHAM PKWY/STILLWELL AV,40.856475,-73.838814
100319,PELHAM PKWY/ST PAUL AV,40.855472,-73.830704
100322,BRUCKNER BLVD/WILLOW LA,40.848936,-73.828039
100323,BRUCKNER BLVD/ROBERTS AV,40.846613,-73.826719
100324,BRUCKNER BLVD/MIDDLETOWN RD,40.844904,-73.826192
100325,BRUCKNER BLVD/JARVIS AV,40.843134,-73.826298
100326,BRUCKNER BLVD/CODDINGTON AV,40.841438,-73.826168
100328,BRUCKNER BLVD/BAISLEY AV,40.837136,-73.825919
100329,BRUCKNER BLVD/CROSBY AV,40.834499,-73.826158
100330,BRUCKNER BLVD/EAST TREMONT AV,40.832977,-73.829074
100331,BRUCKNER BLVD/GIFFORD AV,40.831307,-73.831724
100337,STORY AV/BOLTON AV,40.824164,-73.859675
100339,STORY AV/TAYLOR AV,40.823533,-73.864002
100340,STORY AV/ROSEDALE AV,40.823152,-73.866918
100341,STORY AV/SOUNDVIEW AV,40.822974,-73.868066
100342,STORY AV/FTELEY AV,40.822659,-73.870545
100343,STORY AV/MORRISON AV,40.822262,-73.873406
100344,STORY AV/BOYNTON AV,40.821762,-73.877189
100347,STORY AV/BRONX RIVER AV,40.821109,-73.882065
100363,E 161 ST/RIVER AV,40.827792,-73.926096
100366,E 161 ST/CONCOURSE VILLAGE EAST,40.825343,-73.918099
100368,E 161 ST/MELROSE AV,40.824041,-73.913643
100369,ELTON AV/E 161 ST,40.82372,-73.911709
100370,E 163 ST/3 AV,40.824064,-73.908925
100373,E 163 ST/TINTON AV,40.822518,-73.902747
100374,E 163 ST/PROSPECT AV,40.821893,-73.900189
100376,E 163 ST/WESTCHESTER AV,40.820906,-73.898496
100379,E 163 ST/FOX ST,40.82091,-73.893001
100382,HUNTS POINT AV/SENECA AV,40.819273,-73.889683
100384,HUNTS POINT AV/COSTER ST,40.81607,-73.887579
100385,SPOFFORD AV/BRYANT AV,40.814586,-73.885118
100415,HUNTS POINT AV/SPOFFORD AV,40.814653,-73.885892
100416,HUNTS POINT AV/FAILE ST,40.815915,-73.887208
100419,HUNTS POINT AV/SENECA AV,40.818922,-73.889324
100424,E 163 ST/WESTCHESTER AV,40.820972,-73.898853
100425,E 163 ST/PROSPECT AV,40.822313,-73.90107
100428,E 163 ST/TRINITY AV,40.823544,-73.906235
100431,E 161 ST/MELROSE AV,40.824404,-73.914216
100449,BROADWAY/W 225 ST,40.8749,-73.909201
100450,BROADWAY/W 228 ST,40.875698,-73.908194
100451,BROADWAY/EXTERIOR ST,40.876732,-73.90643
100459,HENRY HUDSON PKWY EAST/W 246 ST,40.893961,-73.907908
100460,HENRY HUDSON PKWY EAST /W 250 ST,40.897735,-73.907574
100461,HENRY HUDSON PKWY EAST/W 252 ST,40.899288,-73.906659
100462,RIVERDALE AV/W 254 ST,40.901963,-73.905859
100463,RIVERDALE AV/W 256 ST,40.904309,-73.904842
100464,RIVERDALE AV/W 259 ST,40.90714,-73.903907
100465,RIVERDALE AV/W 260 ST,40.908712,-73.903544
100466,RIVERDALE AV/W 261 ST,40.910398,-73.903027
100469,RIVERDALE AV/W 261 ST,40.910225,-73.903269
100470,RIVERDALE AV/W 260 ST,40.908491,-73.903786
100471,RIVERDALE AV/W 259 ST,40.906534,-73.904313
100472,RIVERDALE AV/W 256 ST,40.903917,-73.905204
100473,RIVERDALE AV/W 254 ST,40.901894,-73.906064
100474,HENRY HUDSON PKWY WEST/W 252 ST,40.899008,-73.90778
100475,HENRY HUDSON PKWY WEST/W 249 ST,40.897,-73.908291
100482,KINGSBRIDGE AV/W 230 ST,40.878459,-73.907984
100483,W 230 ST/BROADWAY,40.876768,-73.906803
100484,BROADWAY/W 228 ST,40.875752,-73.90825
100485,BROADWAY/W 225 ST,40.87436,-73.91019
100492,WILLIAMSBRIDGE RD/EASTCHESTER RD,40.844441,-73.846043
100493,WILLIAMSBRIDGE RD/PIERCE AV,40.847385,-73.84917
100494,WILLIAMSBRIDGE RD/MORRIS PARK AV,40.850225,-73.851173
100495,WILLIAMSBRIDGE RD/RHINELANDER AV,40.852588,-73.853022
100496,WILLIAMSBRIDGE RD/NEILL AV,40.854531,-73.854532
100499,WILLIAMSBRIDGE RD/ASTOR AV,40.859582,-73.857225
100500,WILLIAMSBRIDGE RD/MACE AV,40.862923,-73.857891
100501,WILLIAMSBRIDGE RD/ALLERTON AV,40.865362,-73.859418
100502,WILLIAMSBRIDGE RD/BOSTON RD,40.867063,-73.860948
100504,BRONXWOOD AV/ADEE AV,40.869467,-73.861311
100505,BRONXWOOD AV/BURKE AV,40.87168,-73.861249
100506,BRONXWOOD AV/DUNCAN ST,40.873431,-73.861184
100508,BRONXWOOD AV/TILDEN ST,40.876747,-73.859683
100510,BRONXWOOD AV/E 216 ST,40.879904,-73.857941
100511,BRONXWOOD AV/E 218 ST,40.881303,-73.857168
100513,BRONXWOOD AV/E 222 ST,40.88415,-73.855599
100515,E 226 ST/BRONXWOOD AV,40.886863,-73.854718
100517,E 226 ST/WHITE PLAINS RD,40.888497,-73.859879
100522,BRONXWOOD AV/E 222 ST,40.883561,-73.85619
100524,BRONXWOOD AV/E 218 ST,40.880774,-73.857729
100525,BRONXWOOD AV/E 216 ST,40.87937,-73.858503
100527,BRONXWOOD AV/TILDEN ST,40.876534,-73.860078
100528,BRONXWOOD AV/EAST GUN HILL RD,40.875661,-73.860554
100529,BRONXWOOD AV/BARTHOLDI ST,40.873343,-73.861452
100530,BRONXWOOD AV/BURKE AV,40.870985,-73.861511
100531,BRONXWOOD AV/ADEE AV,40.869254,-73.861565
100533,WILLIAMSBRIDGE RD/BOSTON RD,40.86678,-73.860948
100534,WILLIAMSBRIDGE RD/ALLERTON AV,40.865653,-73.859938
100535,WILLIAMSBRIDGE RD/MACE AV,40.862717,-73.858017
100536,WILLIAMSBRIDGE RD/ASTOR AV,40.85937,-73.857414
100537,WILLIAMSBRIDGE RD/PELHAM PKWY NORTH,40.85767,-73.856517
100538,WILLIAMSBRIDGE RD/PELHAM PKWY SOUTH,40.856632,-73.856086
100539,WILLIAMSBRIDGE RD/NEILL AV,40.853858,-73.854288
100540,WILLIAMSBRIDGE RD/RHINELANDER AV,40.852119,-73.852911
